Unnamed: 0,Company,Title,Career,Mainjob,Qualified,Preference,Welfare,Skill,Tag,Deadline,Location,URL
1058,부스 트랩,뷰티 화장품 상품 기획,,자사 뷰티 브랜드 비건 펙트 루아 에퓨놀 브랜드 시장 고객 조사 기초 헤어 뷰티 신제품 컨셉 설정 브랜드 백업 국내외 마케팅 전략 수립 참여 원가 관리 상품 개발 일정 관리 상세 기획 설계 실행 개발 핸들링,자격 요건 필수 화장품 상품 기획 브랜드 육성 상품 전략 수립 리딩 보유 뷰티 트렌드 관심 필수 데이터 가설 전략 수립 분야 이해 관계자 목표 지향 커뮤니케이션 본인 해결 책임감 열정,우대 사항 화장품 브랜드 기획 조사 화장품 트렌드 성분 이해도 화장품 산업 시장조사 고객 조사 분석 일본 유학 거주 일본어 분전 절차 서류 접수 면접 입사 처우 논의 최종 합격 제출 서류 이력서 이력서 직전 희망 기입 포트폴리오,혜택 복지 근무 공간 역삼역 거리 출근길 단독 건물 지하 지상 사용 사내 대형 스튜디오 회의실 미팅 보유 환경 카페테리아 운영 간식 음료 무제한 휴게 공간 안마 의자 최고급 사양 노트북 최신 공유 사용 야근 식사 택시 장지원 직무 관련 도서 교육비 유료 컨텐츠 퍼블리 아웃 스탠 계발 동기부여 사내 교육 프로그램 기적 운영 선물 생일 휴가 만원 상품권 출산 축하 선물 기념 선물 자사 제품 구입,,편의 시설 커피 스낵바 자기계발 설립,마감 일상 채용,서울 강남구 논현로 부스 트랩,https://www.wanted.co.kr/wd/227596
1059,페이,광고 사업 개발 매니저,,아웃 바운드 광고주 발굴 미팅 제안 추가 매출 기회 발굴 광고 전략 효율 고도화 아이디어 제안 실행 주요 고객 대상 성과 분석 내부 데이터 활용 전략 수립 제안 기존 고객 주요 고객 관계 구축 이탈 방지 업셀링 진행,자격 요건 플랫폼 활용 동영상 광고 배너 광고 영업 담당 최소 광고 제휴 상품 담당 광고주 대상 프로모션 전략 혜택 기획 수수료 협상 광고 행사 미디어랩 신규 거래처 발굴 기존 거래처 관리 진행,우대 사항 주도 목표 매출 성과 목표 지향성 더욱 비즈니스 모델 운영 발생 이슈 미리 예상 대응 문제 해결 더욱 제휴 커뮤니케이션 통해 회사 이익 대화 협상 더욱,혜택 복지 페이 히어 근무 환경 오전 시시 사이 자율 출퇴근 본인 일정 관리 별도 승인 절차 자율 가제 운영 일리 미팅 스프린트 회고 타운 미팅 기적 진행 최고급 장비 커피 제로 콜라 음료 과일 스낵 간식 무제한 페이 가맹 방문 원금 점심 식사 저녁 식사 매년 종합 건강 검진 생일 선물 경조사 페이 성장 계발 성장 비용 도서 세미나 교육 회사 개인 주도 환경 성장 기회,,커피 스낵바 산업 기능 요원 설립 누적 투자 보너스 업계 평균,마감 일상 채용,서울특별시 강남구 강남대로,https://www.wanted.co.kr/wd/235578
1060,스랩 코리아,시스템 기획,,담당 시장 법규 요구사항 분석 문서 요구사항 설계 문서 작성,자격 요건 시스템 기획 통계 정산 수치 데이터 주로 시스템 기획 시스템 기획 기본 이해 효율 요구사항 내부 시스템 비교 분석 정리 문서,우대 사항 도메인 지식 시스템 기획 시장 법규 제품 요구사항 분석 사용 사용 학사 수준 지식,혜택 복지 근무 형태 개별 협의 근무 형태 정규직 개월 종료 정규직 전환 대상 정규직 급여 동일 근무시간 선택 무제 출근시간 오전 전형 절차 면접 검사 면접 실무 면접 처우 협의 최종 합격 최종 합격 회사 후보자 상호 처우 협의 최종 완료 상태 의미 복리 후생 제도 사용 복지 포인트 만원 회돈회산 점심 저녁 하루 최대 매일 아침 조식 서비스 스낵바 음료 무제한 이용 한번 생일 축하 마음 상품권 만원 명절 역시 고기 최고급 투뿔 한우 배송 위해 최신 장비 동료 취미 생활 동호회 최대 만원 친구 인재 사내 인재 추천 추천 최대 만원 구성원 생활 주거 안정 이자 사내 대출 대출 단위 연차 제도로 연차 사용 연차 수당 성장 교육비 만원 회사 개인 발전 위해 직무 관련 도서 무제한 단체 상해 보험 본인 가족 매년 만원 상당 대학병원 검진 예방 접종 본인 최대 가족 검진 전문 심리 상담 서비스 요인 연간 최대 상담 이사 이사 휴가 인생 기쁨 슬픔 경조사 비용 귀가 위해 저녁 이후 퇴근 택시 전액 장거리 출퇴근 차비 환영 마음 가득 복리 후생 제도 구성원 니즈 변경 사항 면접 참석 소정 면접 허위 사실 발견 경우 채용 취소 해당 공고 상시 채용 채용 완료 조기 마감,,복지 포인트 커피 스낵바 사내 동호회 자기계발 유망 산업 상위 설립 선도 기업 육아휴직 인원,마감 일상 채용,서울특별시 강남구 언주로,https://www.wanted.co.kr/wd/234064
1061,바움랩스,웹앱 서비스 기획 년차,,어드민 시스템 기획 화면 기획서 스토리보드 작성,자격 요건 어드민 시스템 기획 보유 화면 기획서 스토리보드 작성 서비스 출시 개발 부서 협업 커뮤니케이션 기술 산업 트렌드 전반 지식 보유 포트폴리오 필수,우대 사항 관련 플랫폼 기획 프로젝트 관리 어드민 시스템 기획 보유 사용,혜택 복지 식대 야근 석식 상여금 경조사 연차 사용 강요 회식 문화,,식대 보너스 업계 평균 설립,마감 일상 채용,인천광역시 연수구 인천 타워 송도 센트 로드,https://www.wanted.co.kr/wd/233615
1062,이솔,출판 사업 교육 상품 기획 운영,신입,기획 운영 모집 분야 고등 교육 상품 기획 운영 모의고사 기획 운영 상품 홍보 이벤트 기획 관리,자격 요건 학력 대졸 무관 고용 형태 정규직 수습 개월 신입 제출 서류 이력서 소개 기술 선택 포트폴리오 선택,우대 사항 교육 상품 기획 운영 모의고사 기획 운영 성적 분석 서비스 기획 학원 근무,혜택 복지 생일 장기 근속 포상 지인 추천 간식 명절 선물 가정 행사 의료 건강검진 비용 식대 회식비 웰컴 키트 신규 입사 웰컴 키트 도서관 사내 도서관 운영 맛점 데이 매월 하루 점심시간 버스 데이 생일 뻔뻔 데이 매월 퇴근 고생 데이 직원 격려 행사 럭키 데이 매월 경품 뽑기 이벤트 명절 전날 조기 퇴근 굿바이 데이 마지막 근무 조기 퇴근,,상위 설립 인원 커피 스낵바 의료 건강검진 유연 근무,마감,서울 서초구 효령로,https://www.wanted.co.kr/wd/237410
1063,비큐 에이,백오피스 기획 시니어,,자사 서비스 백오피스 기획 정책 정의 서비스 운영 정책 작성 서비스 플로우 차트 작성 기능 정의 작성 오픈 테스트 시나리오 작성 백오피스 화면 설계서 작성,자격 요건 백오피스 기획 서비스 운영 기획 필수 서비스 기획,우대 사항 서비스 운영 정책 작성 서비스 운영 뉴스 미디어 서비스 이해 관심 서비스 트렌드 서비스 데이터 의사결정,혜택 복지 연차 휴가 사용 휴무 연차 사용 운영 정시 퇴근 강요 회식 참석 나이 직급 모든 직원 프로 호칭 존댓말 사용 회사 방향성 의견 공유 대표이사 타운 미팅 시행 최고급 수준 호텔 리조트 회원 이용 관련 장비 소프트웨어 근속 포상 제도 운영 상패 부상 휴가 근속,,휴가 유망 산업 건강검진 설립,마감 일상 채용,중구 퇴계로 인동 타워,https://www.wanted.co.kr/wd/231365
1064,미리,미리 캔버스 일본 사업 개발,,미리 담당 목표 대해 역할 수행 일본 시장 고객 프로덕트 분석 사업 기회 실행 계획 발굴 추진 위해 영진 프로 콘텐츠 마케팅 상하좌우 적극 소통 조율 의사결정 실행 데이터 분석 통해 린스타트업 방식 가설 실행 측정 학습 애자 목표 달성 데이터 분석 서비스 개선 파악 고객 가치 향상 방안 도출 대외 활동 고객 파악 신규 기회,자격 요건 목표 달성 확신 일본 사업 개발 영업 마케팅 유관 분야 기준 목표 규율 가지 스스로 성과 거나 노력 애자 방법론 순위 관리 기회 실현 모든 과정 고객 파악 데이터 가설 검증 현지 수준 문화 이해도 일본어 소통 사고방식 긍정 마인드 가지 소통 협업 커뮤니케이션 사용,우대 사항 장기 서로 긍정 중인 프로 서비스 관련 진행 창업 스타트업 주도 수행 미리 캔버스 관련 도메인 관련 북미 유럽 동남아 해외 시장 보유 해외 사업 거주 온라인 디자인 테이 제작 가지 배경 팀원 효과 협업 커뮤니케이션 리더십 채용 육성 코칭 성과 평가 피드백,혜택 복지 미리 복지 통해 나눔 경영 실현 자율 책임 근무 환경 자율 출퇴근 제도 유연 근무시간 재택근무 원격 근무 제도 휴가 사용 경조사 휴가 배움 성장 행복 관련 비용 도서 비용 무제한 직원 행복 행복 개발 외부 교육 기술 세미나 적극 활용 성장 미리 시세 아침 점심 저녁 식사 제휴 카페 포인트 미리 회사 적응 단합 직급 수평 문화 지향 근속 휴가 신입사원 적응 프로그램 미리 동호회 분기 문화 이벤트 회식,,유연 근무 재택근무 동호회 설립 가정 양립 선도 기업 커피 스낵바 업계 평균 성장,마감,디지털로 구로동 태평 양물,https://www.wanted.co.kr/wd/149129
1065,스테이지,,,고객 스테이지 제품 서비스 추천 전달 관리 전반 수행 고객 프로젝트 진행 상황 개발 완료 상황 전반 관리 외부 커뮤니케이션 사업 개발 영업 기회 유관 협업 통해 제안 작성 필요 파일럿 테스트 관리 이슈 예측 진단 대응 통제 프로젝트 리스크 관리 프로젝트 운영 관리 후속 관리 고객 접점 발생 피드백 취합 순위 내부 유관 부서 프로 덕트팀 사업 개발 영업 전달 제품 서비스 고도화 기여 고객 파트너 발굴 협력 기회 발굴,자격 요건 시스템 구축 개선 프로젝트 관리 수행 고객 프로젝트 관리 컨설팅 커뮤니케이션 문제 해결 책임감 바탕 이해관계자 애자 고객 성공 가치 달성 스테이지 문화 공감 의욕,우대 사항 데이터 과제 관리 실행 솔루션 데이터 개발 체계 프로세스 시스템 아키텍처 전반 지식 보유 기업 디지털 요건 정의 금융 대형 시스템 구축,혜택 복지 스테이지 문화 제도 지금 순간 진화 상관 고객 미팅 사업 논의 위해 주로 사용 오프라인 오피스 강남역 근무 장비 만원 예산 선택 근무 카페 이용 음료 비용 스터디 공유 오피스 이용 비용 관련 소프트웨어 도서 자료 교육 강비 성장 비용 직장 단체 보험 종합 건강검진,사업 계획 영업 사업 전략 사업 제휴 사업 담당,커피 스낵바 건강검진 단체 보험 재택근무 유연 근무 편의 설명 설립 상위 누적 투자 선도 기업 요원,마감 일상 채용,모트 근무,https://www.wanted.co.kr/wd/148462
1066,펠릭스,전략기획 담당자,,전자담배 신제품 기획 개발 주도 제품 파이프라인 관리 최적화 시장 조사 경쟁 분석 전략 수립 협력 프로젝트 진행 관리 신제품 출시 계획 수립 실행,자격 요건 프로젝트 관리 전략 기획 시장 조사 데이터 분석 협업 커뮤니케이션 전자담배 산업 이해,우대 사항 상형 전자담배 유사 산업 글로벌 담배 전자담배 시장 프로젝트 관리 사용 영어 중국어 사자,혜택 복지 건강 검진 의료 직원 할인 혜택 교육 개발 연차 휴가 제도 미용실 애견 동반 식대,,커피 스낵바 설립 인원,마감,광나루,https://www.wanted.co.kr/wd/235693
1067,더블유,영기획 사회 자금 대관,,인사 회계 자금 대관 비서 더존 회계 시스템 사용 입찰 계약 관리 서류 전형 면접 최종 합격 제출 서류 이력서 소개 증명서,자격 요건 유관 문서 작성 엑셀 파워포인트 더존 시스템 운영,우대 사항 운전 인근 거주 관련 자격증 소지 전산 회계 출근,혜택 복지 센티 생일 휴가 선물 조휴 조비 장기 근속 포상 명절 선물 보험 자기계발,,보너스 자기계발 설립 업계 평균,마감 일상 채용,중구 청파로 중림동 신흥 빌딩,https://www.wanted.co.kr/wd/133349
1068,폴라리스,,,서비스 성장 가치 향상 위해 직속 부서 로서 규모 확장 기여 가장 회사 이해관계자 적극 소통 협력 프로젝트 역할 수행 영진 구성원 외부 이해관계자 이해해 포트 도록 포트 역할 수행 의사결정 전략기획 관점 수행 사업 부팀 협업 프로젝트 관리 개선 사항 도출 데이터 관리 가공 대시보드 작성 인사이트 도출,자격 요건 이해관계자 커뮤니케이션 문제해결 프로젝트 관리 맥락 사고 변화 대처 변화 오피스 프로그램 작업 작업 로봇 사업 관심 목표 세부 처우 입사 협의 용기 개월 평가 결과 정규직 전환 결정 결과 채용 거부 수도,우대 사항 영기획 관련 직무 인턴 정규직 비즈니스 수준 이해도 종업 리서치 동향 파악 실무 스타트업 업계 개발 협업 소속 근무 데이터 추출,혜택 복지 연차 사유 사용 집중 음료 커피 간식 무제한 자기계발 도서 직무 발명 보상 제도 운영 회사 로고 실용 아이템 선물 유니폼 가방 회식 취향 동료 듀얼모니터 필요 장비 가족 명절 선물 제외 자유 복장 효율 요타 지역 포항 본사 근무 지역 채용 만원 주거,,자기계발 커피 스낵바 대지 유망 산업 유연 근무 보너스 건강검진 설립 휴가 업계 평균 스톡옵션,마감 일상 채용,포항시 남구 청암로 지곡동 체인지업 라운드,https://www.wanted.co.kr/wd/225719
1069,지스,재무회계 담당,,매출 비용 처리 회계 더존 매출 정산 관리 마감 결산 채권 관리 외상 미수 확인 부가세 법인 결산 외부 기장 결제 대행 자료 신고 자금 일보 작성,자격 요건 학력 전문 대졸 해외여행 결격 사유 남성 경우 필자,우대 사항 재무회계 관련 회계 프로그램 더존 관련 학과 졸업 관련 자격증 소지,혜택 복지 점심 식대 회식비 커피 음료 간식 체련단련비 건강검진 명절 선물 생일 축하 선물 이후 무시 야근 수당 석식 무료,,커피 스낵바 유망 산업 건강검진 원인 성장 설립,마감 일상 채용,서울시 영등포구 국제 금융 로길 여의도동 동북 빌딩,https://www.wanted.co.kr/wd/229752
